scorer,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000
bodyparts,left-paw,left-paw,left-paw,left-elbow,left-elbow,left-elbow,right-paw,right-paw,right-paw,right-elbow,right-elbow,right-elbow,chest,chest,chest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2122,296.1336364746094,236.33489990234375,1.0,333.0965576171875,205.60890197753906,1.0,162.49327087402344,238.12179565429688,1.0,236.47119140625,218.5760040283203,1.0,237.72532653808594,173.18270874023438,1.0
2123,296.379150390625,236.28504943847656,1.0,333.55963134765625,206.01026916503906,1.0,163.85382080078125,236.72149658203125,1.0,235.92689514160156,219.21363830566406,1.0,237.50828552246094,172.68951416015625,1.0
2124,295.9579162597656,236.2149658203125,1.0,333.17132568359375,205.84890747070312,1.0,162.32684326171875,237.8339080810547,1.0,236.7108154296875,219.32806396484375,1.0,237.1945343017578,172.584228515625,1.0
2125,295.99835205078125,236.1922149658203,1.0,333.1766662597656,205.36569213867188,1.0,162.528076171875,238.30926513671875,1.0,237.19679260253906,218.7105712890625,1.0,237.9655303955078,173.1292266845703,1.0
2126,296.3070983886719,236.35760498046875,1.0,333.4006042480469,205.76258850097656,1.0,164.78565979003906,237.0427703857422,1.0,236.5895233154297,219.07858276367188,1.0,237.3506317138672,172.64776611328125,1.0
2127,296.2052917480469,236.13165283203125,1.0,333.4554748535156,205.57957458496094,1.0,163.1717071533203,237.49227905273438,1.0,236.85218811035156,219.2568817138672,1.0,236.85194396972656,172.718505859375,1.0
2128,295.7596130371094,236.39620971679688,1.0,333.9176940917969,206.2292938232422,1.0,162.19155883789062,238.3492431640625,1.0,235.50120544433594,218.6721649169922,1.0,238.0369415283203,172.73220825195312,1.0
2129,296.1614685058594,236.24693298339844,1.0,333.0624694824219,205.75271606445312,1.0,164.58396911621094,237.34344482421875,1.0,236.86878967285156,219.00689697265625,1.0,237.49041748046875,172.75833129882812,1.0
2130,295.9119873046875,236.28167724609375,1.0,332.96514892578125,205.44268798828125,1.0,163.89549255371094,237.0243377685547,1.0,237.03726196289062,218.88792419433594,1.0,237.76499938964844,172.38536071777344,1.0
2131,295.8363342285156,236.18875122070312,1.0,333.50408935546875,205.7675323486328,1.0,162.39801025390625,238.16087341308594,1.0,235.83935546875,218.32395935058594,1.0,237.98922729492188,172.76856994628906,1.0
2132,296.4072570800781,235.99533081054688,1.0,333.17633056640625,205.5972900390625,1.0,163.66546630859375,237.2227325439453,1.0,237.19996643066406,218.96255493164062,1.0,237.442138671875,172.71714782714844,1.0
2133,296.0251770019531,236.2327880859375,1.0,334.1165466308594,206.00462341308594,1.0,165.270751953125,237.06549072265625,1.0,235.95155334472656,218.77407836914062,1.0,237.2334442138672,172.20860290527344,1.0
2134,295.9866638183594,236.09024047851562,1.0,333.2413024902344,206.11468505859375,1.0,162.681884765625,237.99337768554688,1.0,236.1673583984375,218.6511993408203,1.0,238.32142639160156,172.99203491210938,1.0
2135,296.36328125,236.06069946289062,1.0,333.19805908203125,205.5216522216797,1.0,162.47698974609375,237.59603881835938,1.0,237.6290740966797,218.9535675048828,1.0,237.91448974609375,172.63304138183594,1.0
2136,296.0796203613281,236.053955078125,1.0,333.2512512207031,205.4381103515625,1.0,165.1962127685547,236.87503051757812,1.0,235.64138793945312,218.0704345703125,1.0,237.90025329589844,172.2388153076172,1.0
2137,296.2591552734375,235.96607971191406,1.0,333.2016906738281,205.6852569580078,1.0,163.0283966064453,238.00669860839844,1.0,236.64114379882812,218.6940460205078,1.0,238.0553741455078,173.09561157226562,1.0
2138,296.2650146484375,236.2431182861328,1.0,333.8555603027344,205.87014770507812,1.0,161.7724609375,237.6231231689453,1.0,236.290771484375,218.88681030273438,1.0,237.9879608154297,172.663818359375,1.0
2139,295.9060363769531,236.1004180908203,1.0,333.058837890625,205.48573303222656,1.0,164.865234375,237.03126525878906,1.0,235.92401123046875,218.1757354736328,1.0,237.2191619873047,173.0652618408203,1.0
2140,296.227783203125,236.23785400390625,1.0,332.8415222167969,205.67518615722656,1.0,163.0787353515625,237.81759643554688,1.0,236.3036651611328,218.48062133789062,1.0,238.09254455566406,172.9774169921875,1.0
2141,296.2020568847656,236.03805541992188,1.0,333.4591979980469,205.6218719482422,1.0,161.72308349609375,237.53773498535156,1.0,236.71005249023438,218.5188446044922,1.0,237.72161865234375,172.4552459716797,1.0
2142,296.1317138671875,236.0243682861328,1.0,333.4139709472656,205.88153076171875,1.0,164.58074951171875,237.45904541015625,1.0,236.8427734375,218.44696044921875,1.0,237.94711303710938,173.16009521484375,1.0
2143,296.1596374511719,236.14710998535156,1.0,333.6346130371094,206.0841827392578,1.0,162.72525024414062,237.8436279296875,1.0,235.6767120361328,218.6158447265625,1.0,237.9579315185547,172.5597381591797,1.0
2144,296.1687316894531,236.1852264404297,1.0,333.28253173828125,205.40554809570312,1.0,161.4882354736328,237.6978759765625,1.0,237.11863708496094,218.82156372070312,1.0,238.06466674804688,172.9648895263672,1.0
2145,296.1619873046875,236.07504272460938,1.0,332.8199768066406,205.57472229003906,1.0,162.88882446289062,237.9542999267578,1.0,236.0009765625,218.3860321044922,1.0,237.46202087402344,173.00743103027344,1.0
2146,296.1827392578125,236.0097198486328,1.0,332.92730712890625,205.6593780517578,1.0,162.7025604248047,237.67515563964844,1.0,236.22430419921875,218.51406860351562,1.0,237.66554260253906,172.62307739257812,1.0
2147,296.2471618652344,235.92750549316406,1.0,333.3595275878906,206.02320861816406,1.0,161.70489501953125,237.8195343017578,1.0,237.72523498535156,218.8932647705078,1.0,238.36276245117188,173.20729064941406,1.0
2148,295.94622802734375,236.36196899414062,1.0,333.6376037597656,206.14678955078125,1.0,161.25494384765625,237.7956085205078,1.0,235.34596252441406,218.64187622070312,1.0,238.3527069091797,172.0528564453125,1.0
2149,296.1570739746094,235.92324829101562,1.0,333.35565185546875,205.5332489013672,1.0,163.01394653320312,237.62940979003906,1.0,236.3726348876953,218.6104736328125,1.0,238.00686645507812,172.99368286132812,1.0
2150,296.06634521484375,236.0030517578125,1.0,333.2258605957031,205.73046875,1.0,161.60679626464844,238.2541046142578,1.0,236.65411376953125,218.8227996826172,1.0,237.9439697265625,173.28665161132812,1.0
2151,295.9376220703125,236.09188842773438,1.0,333.2159118652344,206.04884338378906,1.0,160.44187927246094,237.99462890625,1.0,235.9536895751953,218.3597412109375,1.0,237.40087890625,172.75164794921875,1.0
2152,295.92431640625,236.11203002929688,1.0,332.4249572753906,205.604248046875,1.0,162.8770751953125,237.403076171875,1.0,236.62657165527344,218.4642791748047,1.0,237.9944610595703,173.26182556152344,1.0
2153,295.4837951660156,236.35781860351562,1.0,333.6915283203125,206.05873107910156,1.0,161.28594970703125,238.74302673339844,1.0,236.27069091796875,218.880859375,1.0,238.1798553466797,172.94923400878906,1.0
2154,296.0279846191406,235.90150451660156,1.0,333.2607727050781,205.5922393798828,1.0,160.13446044921875,238.3324432373047,1.0,236.40895080566406,218.33871459960938,1.0,237.80226135253906,172.80880737304688,1.0
2155,295.9779052734375,235.9011993408203,1.0,333.45196533203125,205.40870666503906,1.0,162.77481079101562,237.4722900390625,1.0,236.4331512451172,218.63258361816406,1.0,237.55966186523438,173.0098876953125,1.0
2156,295.68853759765625,236.2679443359375,1.0,333.36859130859375,205.62460327148438,1.0,161.67820739746094,238.81663513183594,1.0,236.78936767578125,219.01121520996094,1.0,237.6485595703125,173.1593017578125,1.0
2157,296.0209045410156,235.86656188964844,1.0,333.2534484863281,205.58541870117188,1.0,160.1122283935547,238.57022094726562,1.0,236.6162109375,218.41127014160156,1.0,237.8336181640625,173.11618041992188,1.0
2158,285.40484619140625,238.49571228027344,1.0,331.7284851074219,205.8046112060547,1.0,154.80589294433594,237.92291259765625,1.0,230.53334045410156,216.39881896972656,1.0,239.85560607910156,169.96157836914062,1.0
2159,289.78326416015625,238.21595764160156,1.0,331.88824462890625,206.78956604003906,1.0,158.32699584960938,238.97210693359375,1.0,234.19747924804688,217.84068298339844,1.0,239.51837158203125,172.26785278320312,1.0
2160,291.5791015625,237.3490447998047,1.0,330.862060546875,207.2054901123047,1.0,158.30047607421875,239.2235870361328,1.0,233.8663330078125,217.93325805664062,1.0,238.23983764648438,172.76699829101562,1.0
2161,290.4482727050781,237.66275024414062,1.0,330.7508544921875,208.39039611816406,1.0,159.545166015625,238.260009765625,1.0,234.09849548339844,218.63507080078125,1.0,238.2882537841797,171.79910278320312,1.0
2162,283.04864501953125,238.60260009765625,1.0,335.177001953125,202.8907012939453,1.0,154.48086547851562,238.73020935058594,1.0,231.83547973632812,216.3608856201172,1.0,242.74644470214844,167.3531951904297,1.0
2163,274.9057922363281,239.0277099609375,1.0,330.42950439453125,201.5049285888672,1.0,147.42880249023438,240.51475524902344,1.0,226.5698699951172,217.9728240966797,1.0,243.05429077148438,168.33056640625,1.0
2164,266.827392578125,239.25424194335938,1.0,327.1132507324219,203.22470092773438,1.0,138.7429962158203,243.09371948242188,1.0,221.6080780029297,218.2010955810547,1.0,243.5364532470703,166.81753540039062,1.0
2165,298.6655578613281,228.80780029296875,1.0,344.9814453125,197.15106201171875,0.999998927116394,125.95286560058594,249.09092712402344,1.0,215.9376220703125,211.9402313232422,1.0,235.14212036132812,169.25917053222656,1.0
2166,300.3854675292969,229.1464385986328,1.0,346.92974853515625,200.07557678222656,0.9999986886978149,125.51399993896484,247.3211669921875,1.0,212.76202392578125,213.97828674316406,1.0,232.71730041503906,167.73182678222656,1.0
2167,298.0951843261719,227.68446350097656,1.0,338.8258056640625,201.3834991455078,0.9977516531944275,125.7712631225586,245.24649047851562,1.0,209.22592163085938,216.5334014892578,1.0,233.5875244140625,171.4276123046875,1.0
2168,295.1224365234375,228.4069366455078,1.0,340.1567077636719,203.029052734375,0.9989483952522278,130.3646240234375,245.85987854003906,1.0,212.51795959472656,214.43997192382812,1.0,234.41635131835938,170.41551208496094,1.0
2169,295.74749755859375,227.9681396484375,1.0,338.7134094238281,202.1009979248047,0.9982045888900757,125.3733139038086,247.17100524902344,1.0,211.26779174804688,215.10020446777344,1.0,233.40457153320312,170.66903686523438,1.0
2170,294.927001953125,228.64962768554688,1.0,337.8322448730469,202.01287841796875,0.9997683167457581,124.22491455078125,244.92164611816406,1.0,209.59561157226562,216.59776306152344,1.0,232.29693603515625,170.57716369628906,1.0
2171,295.5173645019531,228.07638549804688,1.0,337.66558837890625,202.4558563232422,0.9987953901290894,132.2557373046875,244.9813232421875,1.0,212.1797332763672,215.43096923828125,1.0,234.5718231201172,172.1929168701172,1.0
2172,297.0632629394531,227.6686248779297,1.0,339.49005126953125,203.17706298828125,0.9451268911361694,129.31683349609375,246.0106658935547,1.0,212.66851806640625,215.1851348876953,1.0,234.9709014892578,171.2478485107422,1.0
2173,296.7629089355469,227.52342224121094,1.0,339.0617370605469,202.4038543701172,0.8050947785377502,125.48516082763672,244.90834045410156,1.0,210.14662170410156,217.8292236328125,1.0,233.35333251953125,171.84951782226562,1.0
2174,298.3189697265625,227.28907775878906,1.0,341.60882568359375,201.4540557861328,0.7386083006858826,131.58663940429688,245.72415161132812,1.0,212.0447998046875,216.3746337890625,1.0,233.083984375,172.0878143310547,1.0
2175,298.1304931640625,226.96307373046875,1.0,341.39398193359375,201.264404296875,0.31673771142959595,133.6787872314453,245.8980255126953,1.0,212.65565490722656,215.8044891357422,1.0,233.08377075195312,171.30152893066406,1.0
2176,297.82171630859375,228.0905303955078,1.0,338.2028503417969,200.7884979248047,0.45494672656059265,127.64381408691406,245.35574340820312,1.0,210.4540252685547,218.4549560546875,1.0,231.6436004638672,172.19627380371094,1.0
2177,298.689208984375,229.87973022460938,1.0,344.0495910644531,202.48828125,0.9993040561676025,131.76551818847656,246.35513305664062,1.0,217.7984619140625,214.96604919433594,1.0,235.30491638183594,168.09576416015625,1.0
2178,293.2768859863281,230.07589721679688,1.0,343.6656188964844,202.72593688964844,0.9999827146530151,132.29510498046875,245.7362060546875,1.0,216.72653198242188,215.32041931152344,1.0,235.83401489257812,170.12814331054688,1.0
2179,294.3645935058594,228.62657165527344,1.0,343.81951904296875,203.5116729736328,0.9980752468109131,127.76531982421875,245.77877807617188,1.0,211.14865112304688,218.2391357421875,1.0,234.51524353027344,171.54905700683594,1.0
2180,295.22406005859375,229.10731506347656,1.0,336.246826171875,201.3559112548828,0.9878277778625488,130.23233032226562,245.66497802734375,1.0,209.99864196777344,218.28042602539062,1.0,232.10440063476562,172.52056884765625,1.0
2181,295.62884521484375,229.00230407714844,1.0,336.2873840332031,201.2574005126953,0.9856070280075073,133.0748748779297,245.81005859375,1.0,213.771240234375,216.76502990722656,1.0,234.38841247558594,171.2675018310547,1.0
2182,295.6793518066406,229.27508544921875,1.0,335.09869384765625,200.37831115722656,0.9313450455665588,130.8070831298828,244.716552734375,1.0,211.5735321044922,217.93894958496094,1.0,232.5195770263672,171.81480407714844,1.0
2183,295.5577087402344,228.79867553710938,1.0,336.9595642089844,200.93435668945312,0.23286981880664825,130.3748779296875,245.63525390625,1.0,209.2371826171875,220.04904174804688,1.0,230.23126220703125,173.4976348876953,1.0
2184,296.12451171875,228.77273559570312,1.0,335.74139404296875,200.76954650878906,0.7985720634460449,136.20913696289062,244.5113983154297,1.0,214.9773406982422,215.63677978515625,1.0,234.14630126953125,170.82901000976562,1.0
2185,296.1324157714844,228.61184692382812,1.0,335.7360534667969,201.04322814941406,0.3658773601055145,133.84446716308594,243.65707397460938,1.0,213.24066162109375,216.1657257080078,1.0,234.1163787841797,171.48846435546875,1.0
2186,295.98974609375,227.81182861328125,1.0,336.2187194824219,201.18359375,0.1722467988729477,129.3702850341797,245.4696807861328,1.0,208.3358612060547,220.2074432373047,1.0,230.67665100097656,173.76235961914062,1.0
2187,296.1575622558594,228.4110870361328,1.0,334.5369567871094,201.0729522705078,0.740403950214386,137.37200927734375,243.296142578125,1.0,214.8499755859375,216.75030517578125,1.0,234.53770446777344,170.7229461669922,1.0
2188,296.24212646484375,228.8188018798828,1.0,331.7989196777344,200.60865783691406,0.553587794303894,135.9429168701172,243.89700317382812,1.0,215.6866455078125,216.12705993652344,1.0,235.26609802246094,171.0279083251953,1.0
2189,296.013427734375,228.01551818847656,1.0,335.3092956542969,201.29693603515625,0.5797048807144165,131.59332275390625,244.53297424316406,1.0,209.2350311279297,219.5159149169922,1.0,231.93080139160156,173.7730255126953,1.0
2190,288.6752014160156,230.51422119140625,1.0,337.2164611816406,203.7096710205078,0.9999980926513672,130.46450805664062,245.33372497558594,1.0,217.18739318847656,215.38278198242188,1.0,236.01734924316406,169.04766845703125,1.0
2191,293.0560607910156,228.36207580566406,1.0,341.05364990234375,203.58865356445312,0.9402042627334595,133.1632080078125,245.10281372070312,1.0,216.16612243652344,215.7709197998047,1.0,237.12176513671875,170.5988006591797,1.0
2192,295.0158386230469,227.84866333007812,1.0,341.0320129394531,201.9624786376953,0.22824200987815857,131.63296508789062,244.87127685546875,1.0,210.46412658691406,218.4359588623047,1.0,231.86463928222656,172.8125762939453,1.0
2193,295.4947814941406,227.41351318359375,1.0,340.6921081542969,202.30101013183594,0.041944555938243866,137.10638427734375,242.84042358398438,1.0,214.8193817138672,216.79483032226562,1.0,234.19198608398438,170.20938110351562,1.0
2194,295.99102783203125,227.12408447265625,1.0,341.6873779296875,202.9740447998047,0.03481414541602135,139.0164337158203,243.29306030273438,1.0,216.4710235595703,215.15353393554688,1.0,236.41603088378906,170.4033203125,1.0
2195,295.8516540527344,227.18435668945312,1.0,341.8840637207031,200.7662353515625,0.021126793697476387,134.4033660888672,242.9321746826172,1.0,210.77630615234375,217.29124450683594,1.0,232.6454620361328,172.52703857421875,1.0
2196,296.5139465332031,227.33482360839844,1.0,340.8348083496094,200.38497924804688,0.03242207318544388,139.3121795654297,242.3140869140625,1.0,214.02146911621094,216.41748046875,1.0,234.96697998046875,171.1180877685547,1.0
2197,296.5765075683594,227.52928161621094,1.0,339.9261474609375,199.67938232421875,0.02315196581184864,143.69662475585938,242.5172119140625,1.0,216.58282470703125,214.7672882080078,1.0,237.06040954589844,170.77378845214844,1.0
2198,296.50469970703125,227.5812225341797,1.0,331.7549133300781,200.9088592529297,0.07889008522033691,136.6070556640625,243.62570190429688,1.0,212.39199829101562,216.44363403320312,1.0,233.56092834472656,172.0479736328125,1.0
2199,296.9594421386719,227.00804138183594,1.0,341.76153564453125,200.6480255126953,0.011649458669126034,139.89622497558594,241.9471435546875,1.0,213.27735900878906,216.66896057128906,1.0,235.4599151611328,171.87545776367188,1.0
2200,297.7841491699219,227.47174072265625,1.0,331.6358337402344,200.81298828125,0.09445516765117645,144.4618682861328,242.54783630371094,1.0,217.04116821289062,214.548095703125,1.0,237.98570251464844,171.29905700683594,1.0
2201,297.91339111328125,227.48731994628906,1.0,336.7909851074219,201.02835083007812,0.21318192780017853,137.63243103027344,244.2280731201172,1.0,213.580322265625,215.56277465820312,1.0,234.1302032470703,172.22520446777344,1.0
2202,297.6763610839844,227.62521362304688,1.0,335.8583068847656,201.84536743164062,0.10837777704000473,138.44744873046875,242.8795166015625,1.0,213.63211059570312,216.7587127685547,1.0,234.76348876953125,171.86016845703125,1.0
2203,298.4455871582031,227.4716339111328,1.0,335.5504455566406,201.4269256591797,0.8578100800514221,144.9215087890625,242.65420532226562,1.0,217.7369842529297,214.37457275390625,1.0,237.6337890625,171.04652404785156,1.0
2204,297.7921447753906,227.41162109375,1.0,336.5139465332031,201.93748474121094,0.11767638474702835,137.3218994140625,245.18032836914062,1.0,214.25550842285156,216.23397827148438,1.0,235.7501983642578,172.18240356445312,1.0
2205,298.09613037109375,227.88674926757812,1.0,334.9699401855469,201.5193328857422,0.6304969191551208,137.27630615234375,243.42379760742188,1.0,212.96009826660156,216.31272888183594,1.0,234.16839599609375,172.312744140625,1.0
2206,299.3342590332031,227.2655029296875,1.0,336.6586608886719,201.27682495117188,0.18145959079265594,144.6669921875,242.19497680664062,1.0,218.4190216064453,214.28370666503906,1.0,238.15231323242188,171.4163360595703,1.0
2207,298.3638000488281,227.93910217285156,1.0,335.4084167480469,201.54017639160156,0.4986693561077118,136.90353393554688,245.1845703125,1.0,215.23902893066406,216.11288452148438,1.0,234.99301147460938,172.12533569335938,1.0
2208,298.9027099609375,227.9079132080078,1.0,336.06634521484375,201.74330139160156,0.9446560144424438,137.88438415527344,242.9737548828125,1.0,213.3410186767578,216.2866668701172,1.0,234.4576416015625,172.78343200683594,1.0
2209,299.30926513671875,227.43130493164062,1.0,336.77191162109375,201.94564819335938,0.26300883293151855,145.04855346679688,241.91357421875,1.0,218.6682891845703,214.74522399902344,1.0,238.92578125,171.8480987548828,1.0
2210,299.3332214355469,227.82992553710938,1.0,335.37347412109375,201.95892333984375,0.8667882084846497,137.3670654296875,244.61734008789062,1.0,215.94998168945312,215.73446655273438,1.0,235.33819580078125,172.02780151367188,1.0
2211,299.3008117675781,227.71530151367188,1.0,336.1198425292969,201.6146697998047,0.5938112735748291,136.9484405517578,243.32723999023438,1.0,213.1476593017578,216.64129638671875,1.0,234.58421325683594,173.13771057128906,1.0
2212,299.6208190917969,227.7200927734375,1.0,336.06884765625,201.83958435058594,0.5151284337043762,144.484375,241.44908142089844,1.0,219.1392364501953,214.70504760742188,1.0,238.43093872070312,171.80860900878906,1.0
2213,299.1364440917969,228.23756408691406,1.0,335.43798828125,202.31610107421875,0.955747127532959,138.1462860107422,244.21383666992188,1.0,216.16015625,215.3866424560547,1.0,235.91966247558594,171.882080078125,1.0
2214,298.9710998535156,227.75660705566406,1.0,335.96405029296875,201.852294921875,0.9346766471862793,136.22630310058594,243.5312957763672,1.0,212.76846313476562,217.2643585205078,1.0,234.78541564941406,173.55972290039062,1.0
2215,299.7976379394531,228.04444885253906,1.0,335.83575439453125,201.71527099609375,0.9791510105133057,144.2979736328125,241.5222625732422,1.0,219.3946075439453,214.52093505859375,1.0,237.98654174804688,171.64279174804688,1.0
2216,299.8617248535156,227.8304901123047,1.0,336.0183410644531,201.78302001953125,0.9539459943771362,140.4169158935547,243.42236328125,1.0,216.30865478515625,215.3337860107422,1.0,236.31837463378906,172.243896484375,1.0
2217,299.53961181640625,227.72666931152344,1.0,335.9842224121094,202.19873046875,0.8783347606658936,135.87472534179688,243.57582092285156,1.0,212.76243591308594,217.38294982910156,1.0,234.52073669433594,173.59588623046875,1.0
2218,299.94476318359375,227.84869384765625,1.0,336.09844970703125,201.85202026367188,0.9199790358543396,141.61331176757812,241.95925903320312,1.0,218.63768005371094,214.7238006591797,1.0,237.16677856445312,171.93548583984375,1.0
2219,299.6257019042969,227.84213256835938,1.0,336.2147216796875,202.16741943359375,0.6186802387237549,141.3084259033203,242.47410583496094,1.0,216.5127716064453,215.3798828125,1.0,236.6037139892578,172.187255859375,1.0
2220,299.278076171875,227.99082946777344,1.0,336.4832458496094,202.01626586914062,0.9495550990104675,135.3919677734375,243.80517578125,1.0,212.66282653808594,217.34852600097656,1.0,233.79798889160156,173.1758575439453,1.0
2221,299.95733642578125,227.54727172851562,1.0,336.930908203125,202.2994384765625,0.8393058776855469,140.5572509765625,243.1188201904297,1.0,217.01112365722656,215.4376220703125,1.0,235.93101501464844,172.57257080078125,1.0
2222,299.8153991699219,227.62457275390625,1.0,336.35723876953125,202.6523895263672,0.6970692873001099,142.466064453125,241.54969787597656,1.0,216.8807830810547,215.4075164794922,1.0,237.2205352783203,171.8790283203125,1.0
2223,288.2293701171875,230.31861877441406,1.0,333.3373718261719,202.4190216064453,0.999398946762085,129.43614196777344,244.90896606445312,1.0,211.6202392578125,218.82440185546875,1.0,238.2888946533203,174.07533264160156,1.0
2224,292.05804443359375,228.07904052734375,1.0,335.9056701660156,202.41802978515625,0.016351237893104553,137.50323486328125,244.13320922851562,1.0,212.65960693359375,216.5172576904297,1.0,233.23287963867188,171.9270782470703,1.0
2225,294.4524841308594,227.3269500732422,1.0,340.3276672363281,200.39512634277344,0.007015970069915056,141.66754150390625,242.1453857421875,1.0,213.9622344970703,216.4742431640625,1.0,235.1059112548828,171.72271728515625,1.0
2226,294.3277893066406,227.15188598632812,1.0,341.8739013671875,201.36224365234375,0.020455440506339073,134.32864379882812,244.9151611328125,1.0,211.41790771484375,217.99783325195312,1.0,233.9736785888672,173.19552612304688,1.0
2227,295.26983642578125,226.9353790283203,1.0,329.964599609375,201.2598419189453,0.006174704059958458,137.60848999023438,244.2339324951172,1.0,211.3824005126953,217.71839904785156,1.0,232.86001586914062,174.1216278076172,1.0
2228,295.8130187988281,226.56678771972656,1.0,342.4352111816406,201.278564453125,0.004055098630487919,141.99049377441406,242.3409423828125,1.0,214.0325164794922,216.04421997070312,1.0,236.02798461914062,172.04891967773438,1.0
2229,295.53936767578125,227.3614044189453,1.0,330.36492919921875,201.5647430419922,0.009489437565207481,135.0196533203125,244.6487579345703,1.0,212.07054138183594,218.12232971191406,1.0,233.67605590820312,173.50778198242188,1.0
2230,295.6855773925781,227.43951416015625,1.0,330.6405944824219,201.75881958007812,0.04290115833282471,135.94851684570312,244.60552978515625,1.0,210.3038330078125,219.01210021972656,1.0,232.32601928710938,174.6669464111328,1.0
2231,296.5084533691406,227.1989288330078,1.0,330.4261169433594,201.6450958251953,0.008854093961417675,141.239501953125,242.19268798828125,1.0,214.3666229248047,216.7434539794922,1.0,235.65383911132812,172.60487365722656,1.0
2232,297.0915222167969,226.84007263183594,1.0,341.2591247558594,200.6622314453125,0.003306606085970998,135.90744018554688,244.59375,1.0,212.9463653564453,217.74337768554688,1.0,234.82119750976562,173.46852111816406,1.0
2233,297.1329345703125,227.0986328125,1.0,341.1258850097656,201.04147338867188,0.0021145541686564684,133.7856903076172,246.2855987548828,1.0,210.20103454589844,220.16488647460938,1.0,231.38685607910156,175.00399780273438,1.0
2234,297.6319885253906,227.4761505126953,1.0,330.89239501953125,201.4335479736328,0.007180283777415752,140.7091827392578,242.40274047851562,1.0,215.1955108642578,216.56065368652344,1.0,234.81117248535156,172.48968505859375,1.0
2235,297.8238525390625,226.56101989746094,1.0,341.9864807128906,200.22779846191406,0.0007216744706965983,136.151123046875,244.0352325439453,1.0,213.77101135253906,216.6395721435547,1.0,236.04759216308594,173.24288940429688,1.0
2236,297.4671630859375,227.0276336669922,1.0,331.6973876953125,201.2678680419922,0.004398085176944733,132.3206024169922,246.75784301757812,1.0,209.55796813964844,219.79788208007812,1.0,231.79905700683594,175.29481506347656,1.0
2237,298.15142822265625,227.39935302734375,1.0,331.3813171386719,200.82704162597656,0.019960518926382065,140.13174438476562,242.917236328125,1.0,215.44287109375,216.4989776611328,1.0,234.59727478027344,172.5205841064453,1.0
2238,298.17547607421875,227.2419891357422,1.0,340.0750732421875,200.05593872070312,0.0037219314835965633,138.56753540039062,243.07957458496094,1.0,217.05743408203125,215.9290771484375,1.0,237.26747131347656,172.78985595703125,1.0
2239,297.8039245605469,227.3191680908203,1.0,331.4200134277344,201.46456909179688,0.004731338936835527,133.5518341064453,246.00335693359375,1.0,210.34494018554688,219.28627014160156,1.0,231.27955627441406,174.9121856689453,1.0
2240,298.2265319824219,227.15211486816406,1.0,336.22662353515625,202.149169921875,0.017078056931495667,139.987548828125,242.96690368652344,1.0,215.5465087890625,216.30014038085938,1.0,235.55540466308594,172.7794647216797,1.0
2241,298.71875,227.1086883544922,1.0,331.2748718261719,201.08102416992188,0.004348420538008213,140.91046142578125,242.2019805908203,1.0,217.72821044921875,214.93325805664062,1.0,237.49168395996094,172.63265991210938,1.0
2242,298.1027526855469,227.3666229248047,1.0,331.5513916015625,201.10482788085938,0.023465963080525398,135.1891632080078,245.03738403320312,1.0,211.9088134765625,217.7323455810547,1.0,233.09735107421875,174.41172790527344,1.0
2243,298.6817321777344,226.9837646484375,1.0,341.0412292480469,200.3960723876953,0.002581024309620261,140.31092834472656,242.99185180664062,1.0,215.3661651611328,216.14845275878906,1.0,236.1849365234375,172.823974609375,1.0
2244,298.73077392578125,227.4468536376953,1.0,331.8365173339844,201.1932830810547,0.015091576613485813,143.0520477294922,242.35546875,1.0,218.8241729736328,214.31460571289062,1.0,238.1529998779297,172.74896240234375,1.0
2245,298.81103515625,227.27432250976562,1.0,336.9256591796875,201.82818603515625,0.033265046775341034,136.6935577392578,244.47361755371094,1.0,213.1157684326172,216.90072631835938,1.0,233.77346801757812,173.7449951171875,1.0
2246,298.99932861328125,227.02069091796875,1.0,338.06781005859375,201.57037353515625,0.005184712819755077,140.5850830078125,242.5265655517578,1.0,215.1969757080078,215.9244842529297,1.0,236.36434936523438,172.50070190429688,1.0
2247,299.45062255859375,227.23121643066406,1.0,331.3522033691406,200.9868621826172,0.03751678019762039,147.4384002685547,241.48211669921875,1.0,219.22311401367188,214.15650939941406,1.0,238.21258544921875,172.84268188476562,1.0
2248,298.8730163574219,227.49668884277344,1.0,331.1007995605469,200.86009216308594,0.075058713555336,139.17385864257812,243.35829162597656,1.0,214.33306884765625,215.76217651367188,1.0,235.04629516601562,173.70408630371094,1.0
