,start,end,length,delta_x,delta_y,angle
86,41239,41448,209,-7.161630226828535,0.2766471851624601,-87.78781667068615
87,41461,41696,235,-5.123862765464452,-5.063673413870561,45.338507332140615
88,41722,42258,536,-4.995641690605552,-4.297542057109126,49.295963758884405
89,42469,43442,973,-2.8916744179550733,-7.125627958026669,22.087967252604066
90,44063,44231,168,-1.5376523299761686,-3.7232986319252888,22.43970496911044
91,44260,45115,855,-5.177868180704564,-3.2075134899224906,58.22319137605749
92,45333,45728,395,-4.501228740982839,-2.865692248431017,57.5172671280843
93,45768,45822,54,3.2445944945648932,-2.642023909707845,-50.84459811306612
94,45860,46990,1130,-10.32522413255576,-3.87534535561133,69.42748227688303
95,47085,47512,427,-3.4380704447671775,-4.2949700144031056,38.67684088995229
96,47593,49493,1900,-3.327872806888564,-4.4815163296702565,36.59674548557961
97,49521,51278,1757,-2.6850849182561234,-6.301607443083796,23.07862295227465
98,51315,51449,134,-4.527050807820956,-1.4166191995118709,72.62388800741789
99,51449,51495,46,2.99987157184124,-2.814754928788062,-46.82347415618215
100,51537,52152,615,-7.126346308224569,-2.037995258194769,74.04050941309131
101,52181,52337,156,-0.04492360707669718,-1.7267564419515082,1.4902811677226449
102,52358,52535,177,-2.6288963590935452,-5.054212715866839,27.480728902620655
103,52583,52688,105,-0.43141460296965306,-3.096753798183343,7.930938447942053
104,52748,52911,163,-1.2415777955596496,-5.737680978577885,12.209990385994654
105,52942,53408,466,-2.654345307174566,1.9507564182513448,-53.68673975765483
106,53413,53869,456,-0.024715717017684824,-5.73866766102276,0.24676416210811208
107,53888,54454,566,1.858691518130641,-3.837264678981711,-25.844586369543617
108,54499,54705,206,0.8838680811652893,-6.386899156642912,-7.878986436045273
109,54821,54960,139,-7.920636863962173,-0.701899589736044,84.93587350405411
110,55130,55467,337,3.435149149570208,-9.781589149703578,-19.350519022246626
111,55711,56077,366,-3.460960014915301,-2.76619961653212,51.36612764455954
112,56126,56581,455,0.16159673293560672,-7.507830015039104,-1.2330302331947802
113,56662,56920,258,1.1086717990650783,-4.330464240682019,-14.360242410596324
114,56998,57062,64,-5.657778481243085,-4.630831863637894,50.70003738860111
115,57219,57654,435,-6.4504611982604985,3.6140459806919836,-60.73908677820794
116,57662,58161,499,-0.44515524345361257,-5.161635536052486,4.9291666718228075
117,58193,58315,122,-1.3645185949507095,-4.619466719628875,16.456320535258037
118,58330,58421,91,-0.7808614914805787,-5.815644958468553,7.647316607368724
119,58455,58824,369,0.5530759391620421,-7.626033810945643,-4.148097562420035
120,58874,59472,598,0.4373996667988962,-2.5239166666436006,-9.831817980349086
121,59514,59671,157,-0.648085046704324,-4.206415887116805,8.75872468006587
122,59718,60149,431,-2.7450418079870644,-2.670113925712741,45.79273389177148
123,60196,60456,260,-15.60054272150515,0.6346208607938024,-87.6705259234088
124,60731,60824,93,-2.9158713049442753,0.0351452838023647,-89.30944177028516
125,60848,61731,883,-2.4076243085853974,-5.415654058984359,23.96838090759794
126,61767,61849,82,0.006949105633779595,-3.1958852465743632,-0.12458325815866524
127,61877,62249,372,-5.753461170945741,1.2446869470139603,-77.79291613892967
128,62249,62750,501,-1.0357664560302027,-2.589045741168249,21.804235967139736
129,62990,63652,662,-2.3487631630120944,-1.8412723583746953,51.905940459211166
130,63720,64071,351,-3.8975356606868417,-1.386379636450883,70.41918536106989
131,64123,64259,136,-2.718434438517221,-1.2563040588950543,65.19633528415123
132,64296,64649,353,-6.355216462726318,-1.2245273599091604,79.09386650439573
133,64689,65792,1103,-5.646236877503512,2.7503766395631573,-64.02851051040115
134,65881,66089,208,-2.229462992098078,0.6071632870137194,-74.76574354284384
135,66136,66976,840,-3.3265053441182744,-2.776197718737521,50.15267685619911
136,67067,67683,616,-3.6506616420098794,-6.264897650052191,30.23007742066189
137,67751,68585,834,-3.673930373860017,-3.919256053943201,43.14949383337303
138,69963,70156,193,0.12791131098896358,-3.5840785180820234,-2.043947722154178
139,70199,71797,1598,-4.546626700725582,-5.343436752869081,40.393815568199656
140,71862,72985,1123,-3.578016550546863,-6.673824636984762,28.196953798187828
141,73046,73360,314,-3.3708418896709134,-3.65332521575894,42.69703865448121
142,73397,73958,561,-3.2214987549451166,-5.411188425502999,30.76704492121216
143,74091,75405,1314,-1.8719792012982737,-7.770022326820538,13.545741304318142
144,75462,75549,87,-0.5346494875192747,-4.922837522354385,6.198368790050644
145,75579,78447,2868,-4.576798915296379,-7.3067047946840376,32.0623476918227
146,79931,80337,406,-5.584537548866962,-3.457953362544231,58.234151220859424
147,80679,81073,394,-2.4406408870500655,-0.7822165603307667,72.22953358890628
148,81136,81739,603,-0.2596508013369885,-4.552192261987059,3.264535438489719
149,81785,81903,118,-0.8810470155548273,-4.339904663187937,11.475700943570233
150,81955,82318,363,-4.855685610104246,-1.8754399675399611,68.88165064406411
151,82352,82642,290,-2.8808643077571503,-2.8729560896480564,45.078748936273655
152,82772,84278,1506,-0.5642305232898366,-3.792037002506163,8.463148424426649
153,84386,84533,147,-2.0513015720617176,-2.2116669030504,42.84565000200896
154,85453,87251,1798,0.7629495809571125,-8.283734965251043,-5.262217024631423
155,87830,87935,105,-1.2199592213316066,-6.0391245706511825,11.420585162858204
156,87961,88966,1005,-4.858861940851682,-1.5957495411206395,71.81876308314894
157,90088,90239,151,-0.659902240463822,-6.4654539716404145,5.827763193453732
158,90276,91250,974,-4.009941503979306,-1.204262689261654,73.2839750432909
159,91318,91666,348,-3.3221106855553018,-1.9112152208047064,60.088117989445955
160,91717,93442,1725,-2.930716863911158,-5.950439353520991,26.221218616073877
161,93483,94127,644,-5.425637796649298,-6.0349141816831775,41.95685395823903
162,94155,94775,620,-4.0701727913618555,-4.265677666439814,43.65645970090175
163,96534,97911,1377,-3.73831136362773,-2.222580694186462,59.26676610119654
164,98060,99547,1487,-2.020830394847451,-2.7066208198329775,36.745933047071944
165,99911,103389,3478,-5.054904874905262,-6.245198579483272,38.986936436752394
166,104310,104767,457,-2.752892966686531,-2.7417328108563197,45.11637352103165
167,104810,105370,560,-2.724783028776187,-0.7634277630697142,74.34822846520616
168,105441,105805,364,-3.4629472359801383,-3.900457114374788,41.59966618174791
169,105837,105949,112,4.065508862381321,-2.510396556675019,-58.305232691302336
170,105975,106932,957,-3.8460650657762017,-4.16359655398152,42.72978022198604
171,106997,107144,147,-0.2548306340032269,-5.5808186433634575,2.614416610605877
172,107164,107353,189,-4.395934302673751,-2.34923537562905,61.879465372172454
173,107556,108214,658,-5.4251628619662,1.423162659669586,-75.30100958761108
174,108220,108354,134,1.2729910268128037,-6.813263746696649,-10.583126720476214
175,108388,108564,176,-3.941439426732856,1.6956882820689998,-66.72163081843932
176,108565,109117,552,-0.9930777613212456,-3.0917612683853264,17.807086192094918
177,109176,109498,322,-3.5370032768270647,-4.588998807184282,37.62349261027397
178,109669,109945,276,-5.2714580097968025,0.28417806963788905,-86.91423918463924
179,109992,110138,146,-2.778789502518947,-2.8749275349878616,44.025813874460724
180,110169,110701,532,-3.9715593914469594,-1.360500698007698,71.09054843076053
181,110815,111491,676,-15.83447807414187,-1.3455506974159732,85.14290200036747
182,111765,111860,95,-2.119759370552174,-3.4276332747168823,31.733988214175845
183,111904,112284,380,-10.66528847154153,-4.673714298382947,66.33613405083688
184,112373,112755,382,-13.19779105998714,-0.097428765858524,89.57703863778835
185,112935,113699,764,-2.297996141262061,-6.372987182688178,19.8284840903449
186,113810,114171,361,-9.785448926264891,-1.7880090793236434,79.64507740661365
187,114356,115347,991,-4.146560552869758,-4.4930829750056205,42.70318809203609
188,115383,115585,202,-1.8183044956502812,-4.265500552116606,23.08766048910904
189,115614,115840,226,-4.321858943899926,0.4984865964233336,-83.42053374740892
190,115856,116063,207,-2.9377678083233008,-2.6633925322939973,47.804416984828414
191,116117,116212,95,-0.554212734762686,-0.31470617407346424,60.41019909875438
192,116247,116457,210,-8.546780068270223,-0.13401841510102486,89.101642928984
193,117031,117852,821,-3.8132407642254833,2.201007176133672,-60.006405839155654
194,117856,117979,123,0.2218531246107176,-3.2817516919019596,-3.8674275827400577
195,118010,118209,199,-5.360076188420862,-4.723834858516852,48.610274261285475
196,118254,118315,61,-0.4742942941862509,-1.3517127895503194,19.335152164532758
197,118342,118744,402,-7.037111123421937,-3.657270914854763,62.5385600348759
198,118972,119079,107,-0.5172502036445366,-4.566675376704865,6.462137329801105
199,119112,120177,1065,-4.500902663704366,-1.5188958389062606,71.35227616440089
200,120587,120744,157,-8.036655664330368,0.15044074127187912,-88.92758713270881
201,121144,121917,773,-7.300432827450123,-4.65345304738689,57.48568638342977
202,122191,122627,436,-2.0485916510134246,-2.2665782633886096,42.108084920467
203,122736,122826,90,-5.968140958220559,-5.413549343097955,47.78962487780142
204,122852,123444,592,-9.9938277762962,-7.8011254030323585,52.02460312527957
205,123527,123714,187,-6.263307205074668,0.5325772040161354,-85.13975613710032
206,123716,124814,1098,-5.023532570860965,-6.724105237124405,36.76315454137938
207,124847,125407,560,-6.955599178894786,-1.9946849215778428,73.99848568567074
208,125425,125548,123,-3.6884512361214803,-3.7559337431090114,44.480634471196915
209,125591,126749,1158,-8.97640439243284,-5.24732510831231,59.69078002112909
210,127104,127381,277,-2.3079390257458385,-6.088813057017802,20.75900277559827
211,127452,127657,205,-3.5883540063848045,-1.8727541018054268,62.44004248418248
212,127707,128257,550,-9.362299076133908,-3.5683238225296208,69.13627720206695
213,128539,128672,133,-1.2005999564179888,-4.862457171997434,13.869611441495163
214,128719,129910,1191,-2.3944339863685826,-3.625020856272755,33.44594724924175
215,130220,131505,1285,-2.037440957292077,-6.8412503786650944,16.5844284041534
216,131564,131861,297,-2.539813150446804,-1.891469283107881,53.32392254612896
217,131901,134456,2555,-5.711346963219654,-6.9370297680525255,39.46507136260765
218,134505,134624,119,-2.357491095276444,-3.365332200473759,35.012109171970764
219,134656,135154,498,-4.888934378734703,-1.3349246414166203,74.72765983816915
220,135188,135339,151,-6.147507947330851,-0.5767802392027903,84.64000480338667
221,135528,135847,319,-3.0127649269990826,-0.9791966560340768,71.99501181596494
222,136739,137544,805,-3.668037871684234,-4.955148048128123,36.51061738520649
223,137587,138494,907,-3.3429915467446563,-7.973156675843043,22.747368807926605
224,138619,138956,337,-8.568193426773277,2.347168063644631,-74.68024520326614
225,138958,139548,590,-0.9623516811469841,-4.313767388631618,12.576094643920097
226,140492,140594,102,-0.27716240397030845,-3.378874278452713,4.689361173497869
227,140640,140831,191,-4.43841842838188,-1.642793123548003,69.68896014172523
228,140927,142367,1440,-5.681162239748318,4.175840971689482,-53.68289093765348
229,142367,142493,126,2.567827453219195,-6.207156922269462,-22.474301423829758
230,142522,143075,553,-6.363680099350859,4.112013486382878,-57.13070423345309
231,143076,143968,892,0.7955589075424427,-8.55515863425974,-5.312754239014696
232,144009,144132,123,-4.689488728420827,-1.13065410321137,76.44447667903783
233,144169,145479,1310,-5.052001034487418,-3.800164237502912,53.04915971217053
234,147597,147894,297,-3.388504379152508,-8.336621852849646,22.119781492928748
235,147928,148670,742,-3.1366762935922026,-1.2218822281266881,68.71675795859144
236,149311,150224,913,-0.18209309364812043,-5.663591474031634,1.8415122326783808
237,150260,152127,1867,1.1211143818532463,-7.956893795103639,-8.020094663344105
238,152185,152285,100,-1.7432481538685778,-5.750904931197724,16.86341455005651
239,152326,152794,468,-2.7174101250322735,-2.3121399513995584,49.60681577714456
240,152830,153093,263,-2.2806341737716025,-3.607133938941203,32.30339035020334
241,153134,153378,244,-2.0799306332708767,-1.435548104003857,55.386935572045665
242,153419,153960,541,-3.6886012671100303,-2.7809979674071457,52.98576040107577
243,154292,154464,172,-2.710838734406579,-4.194625702043325,32.87316146299374
244,154503,154967,464,-5.666801527593847,-2.857183743394984,63.242900380318275
245,155008,155542,534,-1.949487299404126,-2.2693827507162894,40.66384995596232
246,155710,155839,129,-2.3157744927057706,-4.405725217985605,27.72769261967594
247,155853,156131,278,-0.8430571678443357,-5.6530890370633955,8.482127930856961
248,156299,156369,70,-2.086552505268216,-0.2751485568133063,82.48788893569217
249,156400,156960,560,-8.558709745095143,0.3056122165311592,-87.95496584646484
250,158175,158275,100,0.038730727540340126,-6.364032066139899,-0.34869086234014113
251,158298,159308,1010,-6.28344886247136,-4.700678355633784,53.19966066184742
252,159362,160419,1057,-6.048875307355473,-8.256020586119718,36.228829074054154
253,161582,162210,628,-3.8622467250903156,-7.237727331171769,28.08558507256252
254,164670,164789,119,1.4493595941944193,2.133281012384586,34.192343730105236
255,164814,166693,1879,-3.2550085009079197,-3.7255494607131254,41.14367662363819
256,166742,166871,129,-3.530137806410977,-1.8322076014092517,62.56984250209015
257,166887,167874,987,-2.797541565672404,-4.796601077456515,30.25219709326075
258,170139,171456,1317,-2.042716044601761,-7.862059426110591,14.564526649773859
259,171498,172539,1041,-3.689526012021034,-3.1422172811301436,49.58033178974375
260,173370,174258,888,-5.581544693743297,0.3747658166198704,-86.15871237325646
261,174380,175434,1054,-2.985125564956604,-2.942394920279554,45.41302989888766
262,175470,176550,1080,-2.353054110118009,-6.370796361444107,20.27171280958947
263,176639,178391,1752,-2.1067783423087576,-4.2699835315228825,26.261391252335486
264,178439,179114,675,-3.7503540091443313,0.1111003589765005,-88.30316803824768
265,179176,179979,803,-1.9773798528548383,-3.0919853861844473,32.599640993877316
266,180055,180231,176,-2.0415386717386212,-0.43263618071470944,78.03508002179464
