,start,end,length,delta_x,delta_y,angle
90,44176,44271,95,2.8095161448034247,-3.764420239480046,-36.73524427309961
91,45163,45409,246,7.945790710098478,-7.92493252088812,-45.07530126413068
92,45521,45647,126,0.8722669351594874,-4.197842953942882,-11.73841262672122
93,45784,45985,201,6.1012038845125005,-6.332320658038597,-43.93509753914826
94,46145,46422,277,1.9672361838056815,-5.171220272758475,-20.82782138524355
95,47052,47322,270,5.158979237777913,-5.822309464829374,-41.54322014167171
96,47484,47741,257,1.6245002825188948,-4.498305901690372,-19.856476811817515
97,48095,48285,190,3.7166453976082607,-3.4079464534570434,-47.480996948316744
98,48346,48503,157,1.993253855153526,-3.3078370069305407,-31.07254779344088
99,51088,51201,113,3.445431753637166,-5.365706603198404,-32.70536341292925
100,51280,51349,69,2.5682621949298436,-3.237810519983256,-38.42178663796323
101,51364,51518,154,4.1778441866782146,-7.8736354613689485,-27.95095085198836
102,51707,51900,193,1.3421281505617486,-6.251466509038622,-12.116909215952823
103,51919,52016,97,3.6708938362156545,-3.038740226025297,-50.3822803344028
104,52042,52273,231,-5.798036259361865,-4.528215869638359,52.01047321065992
105,53709,53850,141,2.4046214186411703,-2.2688849029043183,-46.66362111553262
106,53874,53977,103,3.8088914977158765,-4.63334343141203,-39.42229453100675
107,54047,54369,322,5.522435435520563,-2.7656269106766445,-63.398363883722006
108,54396,54571,175,2.5318507203130878,-2.9077400251098595,-41.04700261732751
109,55777,56087,310,2.5403362580905196,-5.092770365292026,-26.510582987022953
110,56759,56973,214,3.5337463521666876,-5.6629113721354685,-31.96481611859132
111,58746,59004,258,3.2789771323691355,-0.49986294127684516,-81.33229064472663
112,59182,59399,217,5.877005665386733,-5.338359117180602,-47.74966333028019
113,59539,59624,85,4.181025028255064,-4.727666002429046,-41.488709591979294
114,59637,59831,194,3.049866375231119,-5.958169491850541,-27.106987838677234
115,63861,63940,79,0.7406033622346371,-2.5660610443927396,-16.098926144351566
116,63961,64032,71,5.12184451015419,-2.3399380774886964,-65.44649257232346
117,64123,64273,150,3.0280811242351575,-2.801241928243286,-47.228453314383025
118,64304,64380,76,-4.682170460945045,-1.6274328871377577,70.8335264252507
